Tempo (ms);Trajetória 1;Trajetória 2
43979;38.5396534134183;41.3924778767721
44011;38.5859967650562;40.8591855531817
44043;38.6491313725553;40.3457746072175
44077;38.7309655161568;39.8452611099437
44098;38.833589613324;39.352762113407
44147;38.9580031996991;38.8719822019145
44179;39.1043162870283;38.4103307046775
44210;39.2725048625482;37.9722685488411
44238;39.461811850848;37.5609373993034
44282;39.6696021530563;37.1803600579128
44303;39.890736641475;36.8310440027087
44344;40.1179536739726;36.5077757363521
44388;40.3431102732101;36.2050029467224
44415;40.55835953566;35.9225061878695
44443;40.7572221723618;35.6647449283043
44478;40.9363982186959;35.4342425058623
44499;41.0971438400458;35.225879839568
44552;41.2428867624208;35.0294751884046
44580;41.3743708524277;34.8400239733161
44613;41.4880816340555;34.6679728843853
44645;41.5786990048498;34.5364447268769
44686;41.6420163324341;34.4625224648694
44710;41.6771527005667;34.4427462460298
44745;41.6875654000076;34.4569319153587
44783;41.6799236471146;34.4819240182378
44811;41.6625306115228;34.5026839035991
44836;41.6445774919451;34.5144963554776
44878;41.6341824276721;34.5187320268662
44911;41.6348608663192;34.518488660943
44939;41.6440109084462;34.5164266805159
44981;41.6556506318112;34.5141387638387
45012;41.664742879729;34.5122871299484
45045;41.6690914671963;34.5109688194527
45078;41.6685960783364;34.5100389934426
45114;41.6641719898804;34.5093114008007
45142;41.6573729700931;34.5086464651693
45175;41.6505992977759;34.5079674125465
45216;41.6467072507334;34.507245103535
45243;41.646767247945;34.5064775516035
45274;41.6484737391066;34.5056735020553
45325;41.6478871904908;34.5048413691006
45342;41.6419161056452;34.503985118603
45374;41.6292118596862;34.5031070456516
45399;41.6108603386384;34.5022116863365
45443;41.5910523722993;34.501305770712
45478;41.5756895814008;34.5003961567451
45507;41.5693318266847;34.4994893122186
45543;41.5734787612528;34.4985922147781
45581;41.586463582864;34.4977128895073
45615;41.6037514485993;34.4968586967774
45636;41.6197666756281;34.4960322102998
45681;41.6308636740165;34.4952290003109
45715;41.6364048925782;34.4944407147199
45740;41.6375729193863;34.4936599085053
45785;41.6360040569048;34.4928820492638
45812;41.6330951434968;34.4921046231462
45844;41.6297735935978;34.4913251117326
45884;41.626522752729;34.4905392932983
45927;41.6235101511203;34.4897408065794
45952;41.6207298947628;34.4889227988252
45991;41.6181204895079;34.4880833002282
46020;41.6156494251371;34.4872358311712
46049;41.6133674006967;34.4864236962765
46076;41.6114329115783;34.485730485066
46105;41.6100972173439;34.4852711779819
46149;41.6096255987066;34.4851392593146
46193;41.6101205504557;34.4852815711939
46216;41.6113427784567;34.4852893306707
46243;41.6127958476999;34.484153217379
46277;41.6140367604207;34.4801533704264
46307;41.6148053105474;34.4712318309931
46340;41.6148721296973;34.4563477239145
46379;41.6138543623193;34.4382640331596
46423;41.6111574768813;34.4276520458189
46448;41.6061101567856;34.4469520235291
46468;41.5983785773855;34.5299016749323
46512;41.5887520246445;34.7115660285414
46545;41.5795991483792;35.009834444009
46581;41.5735842926796;35.4124990250321
46612;41.5717594443161;35.8842701519302
46648;41.5733240315113;36.3863486176429
46684;41.5754117396479;36.8911184456022
46706;41.571870214838;37.3866594496773
46730;41.5545599328186;37.8733316913884
46774;41.5181476010346;38.3563966881908
46807;41.4633621620428;38.8394555472988
46843;41.3942490690824;39.3202119587488
46878;41.3124520695141;39.7897731137372
46897;41.2152015482481;40.2376269150224
46951;41.0976724489888;40.6585974600104
46971;40.9557701535199;41.0549470578881
47005;40.7878877888885;41.4331863504367
47040;40.5953184098074;41.8008024506693
47075;40.3808083873048;42.1646938072032
47112;40.1472642954235;42.5287888087586
47157;39.8981885761096;42.8929846739965
47184;39.6372845576325;43.2549993249317
47209;39.3655493533851;43.611416117833
47255;39.0792652797338;43.9578128688078
47282;38.7718463313553;44.2883756110531
47312;38.4380977727509;44.5949953812006
47351;38.0777180375368;44.8688218200091
47385;37.6955862932118;45.1046233853799
47410;37.2988018793369;45.3051268305159
47440;36.8929883229846;45.4801926440713
47477;36.4800875174574;45.6389334835986
47509;36.0579096661095;45.7830456724154
47541;35.6211360531993;45.9089161333403
47587;35.1640002960118;46.0133170797003
47617;34.6832738814752;46.095197678775
47651;34.1783314544282;46.1544206944166
47688;33.6497808291991;46.1896240570804
47711;33.1005716556854;46.197368065284
47744;32.5363130880216;46.1752315838467
47769;31.9617076282026;46.125644676094
47802;31.3776857433205;46.0547736715679
47835;30.782384547306;45.9661272131853
47881;30.1736155899677;45.8559101292585
47905;29.5501000139242;45.7172064177942
47948;28.9116218598805;45.5474744856806
47984;28.2592076084312;45.3486266533339
48013;27.5946056106697;45.1222063618666
48051;26.9189692482059;44.8677232054774
48080;26.2321834930786;44.5843042375359
48114;25.5335057052004;44.27349528324
48133;24.822787954758;43.940605990385
48180;24.1006871203681;43.5918246921708
48200;23.3679154822295;43.230138804748
48245;22.6253298077243;42.8548647284079
48268;21.8746439193181;42.4638959719945
48309;21.1175636791814;42.0544485922902
48336;20.3541313118637;41.6224989087798
48377;19.5830390525299;41.163842730066
48402;18.802829758804;40.6762319885204
48455;18.0122280721791;40.1615335690742
48488;17.2109316611599;39.6262891739109
48514;16.4010490886747;39.0782379146232
48545;15.5871616116661;38.5212716883861
48581;14.7745682677492;37.953103642274
48615;13.9668392957915;37.3666977133395
48633;13.1638952420384;36.7556254113503
48676;12.3623684378427;36.1203923924997
